factor_1,factor_2,factor_3,factor_4,factor_5,factor_6,year
-0.1594657936523092,-0.1119747658105229,-0.03639678235630748,-0.13045278903983593,0.19854226850965048,-0.34639316207685217,2021
-0.15946579228550134,-0.11197476575993714,-0.0363967824282572,-0.12720625214870288,-0.09990746244508705,0.12922612799146335,2021
-0.1594657919035489,-0.11197476587912394,-0.036396782109205626,-0.12914659201145287,-0.157590383281324,0.21776680377630436,2021
-0.159465793431318,-0.11197476557683124,-0.036396782954606834,-0.12622763048762034,0.13951332013280135,-0.3103315609651942,2021
-0.1594657930284484,-0.11197476560823638,-0.03639678228942799,-0.12713549343426545,-0.12975028952988624,-0.2639113857186566,2021
-0.1594657933865839,-0.11197476574427843,-0.036396782656696734,-0.12617275355894864,-0.14370663162001227,-0.31075899223767967,2021
-0.1594657928700662,-0.11197476582816283,-0.03639678169543943,-0.12863685432225644,-0.11654836092705387,-0.26912556255286096,2021
-0.15946579294534285,-0.111974765701313,-0.036396782754091285,-0.12287166755234571,-0.14053957213996537,-0.13107615197776812,2021
-0.15946579207130945,-0.11197476560410355,-0.03639678286129059,-0.12603347588207725,-0.15171808745689241,0.08775075066861587,2021
-0.1594657929366875,-0.1119747657687207,-0.03639678226618658,-0.12045929072094184,-0.11008487375681192,-0.1599023916065022,2021
-0.1594657929825133,-0.11197476566786513,-0.03639678256476657,-0.12413656163077401,-0.14262914750243236,-0.15852092957380645,2021
-0.15946579300001024,-0.11197476543232496,-0.03639678251305743,-0.12166235196344141,-0.14749300973544158,-0.09684477527584695,2021
-0.1594657934436245,-0.11197476572099456,-0.03639678270004362,-0.12796342502892064,-0.053747097982430124,-0.31044363577595335,2021
-0.15946579318681794,-0.11197476579920122,-0.03639678267351064,-0.12182600062865573,-0.14466362673000044,-0.233307692571749,2021
-0.15946579312268883,-0.11197476498686618,-0.03639678282482724,-0.12101799388905833,-0.1049557632547937,-0.05241152167872695,2021
-0.15946579315900494,-0.11197476551193526,-0.03639678295286318,-0.12566235280529928,-0.13298664356136924,-0.17883826116453005,2021
-0.15946579272435715,-0.11197476577866995,-0.03639678260436472,-0.12711383141476296,-0.09664317369536549,-0.2652115288531803,2021
-0.1594657933170194,-0.11197476572489828,-0.0363967827437416,-0.12739181808003391,-0.07446088732425252,-0.1766628805594413,2021
-0.15946579306342182,-0.11197476557922108,-0.03639678278290582,-0.12518675548542246,-0.12401127963981805,-0.07590400008220444,2021
-0.1594657935080003,-0.111974765832334,-0.03639678279162475,-0.12592118458390625,-0.15667445989691875,-0.2974776762076158,2021
-0.1594657928815077,-0.11197476547448917,-0.036396782600758924,-0.1254767696934086,-0.13894161484918496,-0.17107300003565984,2021
-0.1594657933512228,-0.11197476557451652,-0.03639678286634682,-0.12850044751903333,-0.15403098967927337,-0.31880948737813997,2021
-0.15946579316433224,-0.11197476559651044,-0.03639678256056927,-0.12705247266282316,-0.13847146879728878,-0.2573816797489962,2021
-0.15946579313318393,-0.11197476575017774,-0.03639678270408103,-0.12834769842959062,-0.14581252803753525,-0.14741660834222967,2021
-0.15946579348521728,-0.11197476580564794,-0.036396782662638384,-0.12751107783660032,-0.1479949065524131,-0.29684744690687465,2021
-0.1594657929294704,-0.1119747650679376,-0.03639678273080726,-0.12238770753316322,-0.12225469613009496,0.041178421087680016,2021
-0.15946579276936373,-0.11197476578689843,-0.03639678213874347,-0.12857857908392883,-0.15132377896970844,-0.15697076155061773,2021
-0.1594657927061053,-0.11197476575962276,-0.03639678183940516,-0.1266334812743964,-0.14624188805789295,-0.27248834580595943,2021
-0.15946579173571207,-0.11197476510712634,-0.03639678233518008,-0.12752943754563165,-0.14495355145183272,0.7503071686200092,2021
-0.15946579243963824,-0.11197476560684504,-0.0363967830609027,-0.12572967711237198,-0.1294056780499152,-0.16584394202866887,2021
-0.15946579291386148,-0.11197476569579035,-0.03639678208866591,-0.12768796750448308,-0.1444442321380578,-0.2255144038527954,2021
-0.15946579334777833,-0.11197476573803754,-0.03639678267896343,-0.12714294416855573,-0.1443974341711046,-0.3063937949804046,2021
-0.15946579335439437,-0.11197476572893071,-0.03639678257085187,-0.12751666242297652,0.12183741913474054,-0.30827446018100435,2021
-0.1594657933315651,-0.1119747657852432,-0.03639678235530676,-0.1206801558187728,-0.1457082018699447,-0.31646608755158406,2021
-0.1594657925985728,-0.11197476541690458,-0.03639678200410462,-0.12336578292979769,-0.15600281547120062,0.0073282184544789155,2021
-0.15946579221108104,-0.11197476532873965,-0.03639678196205547,-0.12292891462781212,-0.1519148272204543,0.27362901207430096,2021
-0.15946579327962435,-0.1119747657539296,-0.03639678250397748,-0.12789258703996292,-0.13735942857999633,-0.25374121542170186,2021
-0.15946579315128626,-0.1119747659592452,-0.03639678223294935,-0.12871179602032273,-0.021068388541846755,-0.25169989625012773,2021
-0.15946579280422432,-0.11197476563803509,-0.03639678319000198,-0.12623669781317107,-0.1346367774772012,-0.07722759378782791,2021
-0.15946579283972356,-0.11197476433905379,-0.03639678274190821,-0.12721864887623277,-0.1170237317814965,0.30597922513980375,2021
-0.15946579318705723,-0.11197476582148977,-0.03639678276765891,-0.1222471278888145,-0.042873886124116745,-0.14046760042881803,2021
-0.15946579308754,-0.11197476563110556,-0.03639678274021209,-0.12717874163393383,-0.14299533647876767,-0.11643230468697846,2021
-0.15946579329670432,-0.11197476585940358,-0.036396782326695694,-0.12902873504061368,0.020535270029624172,-0.346109703774038,2021
-0.1594657913922929,-0.11197475842502491,-0.03639678865891732,-0.011660674712723494,7.411201163859202,0.03226355156364866,2021
-0.15946579362789678,-0.11197476558480851,-0.03639678270800347,-0.12770738485119185,-0.11751320342984191,-0.24909362641534602,2021
-0.15946579348712936,-0.11197476579132823,-0.03639678269672955,-0.1263786780700816,-0.13197805901843088,-0.2755848074161081,2021
-0.15946579350883963,-0.11197476585686515,-0.03639678268003362,-0.1284068470028893,-0.11441748224252261,-0.2805992496251799,2021
-0.1594657935298484,-0.11197476580239747,-0.036396782558279675,-0.1290656482434846,-0.13617230852991563,-0.3424289096379048,2021
-0.1594657931230199,-0.1119747657489668,-0.03639678229902871,-0.12767274437183815,-0.1293062618758538,-0.2835033072535956,2021
-0.15946579322918406,-0.11197476568878283,-0.03639678227031541,-0.1286860782299624,-0.14178358193570959,-0.2910487526484163,2021
-0.15946579334626027,-0.11197476571664924,-0.03639678255521317,-0.127868279355127,-0.139547676897196,-0.3304029646505397,2021
-0.15946579343525194,-0.11197476484357873,-0.03639678270033979,-0.1241319260283392,-0.10254342782229883,-0.2227186066376121,2021
-0.15946579327578908,-0.11197476579252964,-0.03639678237092245,-0.12853597278688764,-0.13862977234169982,-0.3009594192663479,2021
-0.15946579348617684,-0.11197476597740848,-0.03639678290802876,-0.12895911347229919,-0.15779042400135235,-0.34782223688204766,2021
-0.15946579321252285,-0.11197476572719912,-0.03639678249143321,-0.12618473059284932,-0.12998087282622223,-0.29480676581587856,2021
-0.15946579338116826,-0.1119747656482995,-0.036396782572589666,-0.12196022631194675,-0.1324720010276769,-0.3128541951518633,2021
-0.15946579240358216,-0.11197476440766026,-0.0363967835595275,-0.12217199129228228,-0.11651435332725914,0.15402339989672784,2021
-0.15946579251029466,-0.11197476413418517,-0.03639678296551863,-0.12423807638500968,-0.11460763829550093,0.21380072114215787,2021
-0.15946579284870824,-0.1119747649052102,-0.03639678227116374,-0.12035054482124931,0.009232950707726862,-0.07462967759294084,2021
-0.15946579295241484,-0.11197476507090295,-0.036396782792374495,-0.12562263228075196,0.003760284864449243,-0.2675274915736853,2021
-0.15946579333069882,-0.11197476573038866,-0.03639678252697679,-0.12798359453490152,-0.13549451475441324,-0.2516565857254142,2021
-0.15946579336777708,-0.11197476577865755,-0.03639678254541438,-0.12833618384040127,-0.12441494981252939,-0.30910232981387264,2021
-0.15946579328642857,-0.11197476550097928,-0.03639678298707039,-0.12777552272411566,-0.06672454254015941,-0.06763451149053926,2021
-0.15946579220634113,-0.11197476554853272,-0.03639678130615609,-0.13018047077555506,-0.09736120545042486,-0.0985152385983244,2021
-0.15946579327962354,-0.11197476546246729,-0.036396782140442833,-0.12722117056542045,-0.15951897342700247,-0.3174522150581261,2021
-0.15946579342354625,-0.1119747659643657,-0.03639678288210726,-0.1251581762540779,-0.12459086680938485,-0.21369881355323866,2021
-0.15946579335101613,-0.11197476559549491,-0.036396782738966495,-0.12378854937223806,-0.009076931442329733,-0.30010347398655907,2021
-0.1594657932717109,-0.11197476571251348,-0.03639678267774856,-0.12781820739744137,0.14886045885581797,-0.24388116944308,2021
-0.15946579292931068,-0.1119747655639812,-0.036396782548694835,-0.12394539521835907,-0.12882674026708185,-0.09546768214885973,2021
-0.15946580320144385,-0.11197476182615579,-0.0363967991352229,6.624373532731293,-0.3371513821418016,-0.01589559793240106,2021
-0.15946579291445243,-0.11197476575689384,-0.03639678222599264,-0.12771898659571584,-0.14845834911299985,-0.13137157588737244,2022
-0.15946579298193983,-0.11197476563523655,-0.03639678266395278,-0.12688225615525275,-0.14959357356477704,-0.12149714428450835,2022
-0.15946579332533495,-0.11197476577466267,-0.03639678271242489,-0.1292018245282175,-0.15155590355101087,-0.1894722422706262,2022
-0.1594657934568448,-0.11197476556044328,-0.036396782976982116,-0.12477927021545923,-0.15252512594458945,-0.2665646818215922,2022
-0.15946579337675512,-0.11197476583330021,-0.03639678271463352,-0.12836077325816836,-0.1467065649713193,-0.16109909133260608,2022
-0.15946579313156115,-0.11197476564334587,-0.03639678258576419,-0.12788845870272578,-0.1410639082741795,-0.1842497925734553,2022
-0.15946579322555568,-0.1119747658334005,-0.036396782728751007,-0.1273705748094025,-0.01669596669624731,-0.19709514012380333,2022
-0.1594657924602534,-0.11197476524779951,-0.03639678240835138,-0.12872759516501303,-0.15563585243511416,-0.2263857465289002,2022
-0.15946578956543378,-0.1119747654752628,-0.03639677802526893,-0.12889407402489747,-0.15928156165777407,-0.17745009046430504,2022
-0.7870394380010495,11.242999738365953,0.9322765438433281,-0.16568098026039543,-0.679684239917838,-0.12110259871510107,2022
-0.8397106731333437,12.196004282220391,1.0135757210083878,-0.1673778899356778,-0.7074754456008083,0.06675961108960399,2022
-0.15946579299673544,-0.11197476524326891,-0.036396782749034344,-0.1250179249572228,-0.11815076050645326,0.05473739193173325,2022
-0.1594657932418565,-0.11197476574923305,-0.036396782454051015,-0.12760454662150594,-0.12701553591089662,-0.23631803032988039,2022
-0.15946579270835282,-0.11197476372485372,-0.036396783269443414,-0.12097623393095706,-0.08736789684209417,-0.20442544752821767,2022
-0.15946579242411488,-0.11197476510545516,-0.036396783291646174,-0.12641402156755055,-0.11824442666241568,-0.10335330834470963,2022
-0.15946579318757598,-0.1119747657263969,-0.036396782664971046,-0.12811665860379892,-0.14853096789854328,-0.17711018549338825,2022
-0.1594657923522655,-0.11197476543883485,-0.03639678333776167,-0.12600346436506948,-0.1251045147353292,-0.1630122063724867,2022
-0.1594657929089461,-0.1119747656760029,-0.03639678211063776,-0.12754834346884508,-0.14218718829422564,-0.2058687249324879,2022
-0.15946579328624824,-0.11197476566742519,-0.03639678261407073,-0.11591769633462255,-0.14041895255370476,-0.23061258590632952,2022
-0.15946579300438482,-0.11197476511015032,-0.03639678279451663,-0.1276512401878314,-0.1454757437994322,-0.034443677216875704,2022
-0.15946579323500923,-0.11197476564693123,-0.036396782581023884,-0.1274263412586265,-0.14130008830627067,-0.25564548298406364,2022
-0.15946579309440248,-0.11197476562984758,-0.0363967826059607,-0.12730900128804348,-0.1417453532117877,-0.22578249276721737,2022
-0.15946579314861703,-0.11197476558996723,-0.03639678271531202,-0.1229289629848182,-0.14447763333086502,-0.23315231446126508,2022
-0.1594657930433477,-0.1119747653592277,-0.036396782415417134,-0.12797640453346,-0.14857104645741157,-0.013641569935161144,2022
-0.15946579335289324,-0.11197476565960636,-0.03639678269220463,-0.1280330841490271,-0.13853754875995766,-0.3117727546966737,2022
-0.15946580899866802,-0.11197475953379266,-0.03639680817858382,10.301574024500686,-0.47009009454084166,-0.12407290317553317,2022
-0.15946579290332377,-0.11197476492134406,-0.03639678261824167,-0.12554763304599265,-0.1313376004878665,0.1400181719030913,2022
-0.15946579309331818,-0.11197476566167634,-0.036396782128560484,-0.1218077500569711,-0.12984727609943233,-0.30082851188616727,2022
-0.1594657936668819,-0.11197476365561025,-0.036396782322194024,-0.10981384263407887,-0.1361806160974056,-0.35725035652141807,2022
-0.15946580693010945,-0.11197475889934849,-0.036396804135831046,8.708322643864582,-0.4337194191933279,-0.18790847166706123,2022
-0.15946579371878855,-0.11197476301757292,-0.03639678244337251,-0.10932604948787411,-0.1513867096395213,-0.23968556970574317,2022
-0.15946579364966285,-0.11197476373301297,-0.0363967820783855,-0.10829351530293134,-0.15974951959718175,-0.37217493946936725,2022
-0.15946579351709897,-0.11197476367068718,-0.036396782875855044,-0.11234755452848115,-0.14848952198269857,-0.24049757296501334,2022
-0.7107442361498301,9.86255605791935,0.8145132694636924,-0.1405161177667989,-0.1525101196835605,-0.09882621332128426,2022
-0.15946579324332208,-0.11197476566768604,-0.036396782621522045,-0.1276041869974623,-0.14293416572742365,-0.28456837088018383,2022
-0.1594657934032551,-0.11197476576224541,-0.036396782540959,-0.12669534426100176,-0.12426225313358012,-0.3328796086288716,2022
1.3404509405487417,2.29449709993637,-1.220812643857033,1.6454443320106058,5.654106186303723,0.8407638330537635,2022
-0.15946579309154102,-0.11197476541384377,-0.03639678253757636,-0.1260792095989337,-0.08635541666965987,-0.22343145447594218,2022
-0.15946579261285604,-0.11197476436848008,-0.03639678189778352,-0.12173119647626192,0.24209881130500016,-0.2605841533468165,2022
-0.15946579129029845,-0.11197475794371183,-0.036396789058297324,-0.09469984333576083,8.313468106919043,-0.08667255023558393,2022
-0.15946579326618734,-0.11197476459667627,-0.03639678267159356,-0.12829820399180172,-0.0905990546772013,-0.19648858935789096,2022
-0.159465793492594,-0.11197476126065625,-0.03639678247933742,-0.1254149186038526,-0.08664508253341292,-0.24675160948531044,2022
-0.1594657927534531,-0.11197476529196942,-0.03639678245278999,-0.12533603356308848,-0.07630011715181928,-0.006936212218450402,2022
-0.15946579298693636,-0.11197476527923146,-0.036396782466013494,-0.12215709905788823,0.008922152018355379,-0.08877509745398737,2022
-0.15946579325184096,-0.11197476538408882,-0.03639678291562412,-0.12389127336244136,-0.1465538064736273,-0.1579640754036576,2022
-0.1594657929685466,-0.11197476569608784,-0.03639678208991029,-0.12690358416766953,-0.08256034927310585,-0.21479683560692145,2022
-0.15946579331680877,-0.1119747658445842,-0.036396782362412346,-0.12879587241554813,-0.13546307299741248,-0.31139474702660513,2022
-0.1594657935169303,-0.11197476553948099,-0.03639678257928609,-0.1276743271514182,-0.15466552853441254,-0.35212289144199377,2022
-0.1594657933136997,-0.11197476553750163,-0.03639678279851069,-0.12956555066816358,-0.13643988200252474,-0.2376881994453525,2022
-0.15946579317244902,-0.11197476575725308,-0.0363967822857069,-0.12870085829065858,-0.1462168406919679,-0.16895429706572532,2022
-0.1594657935276408,-0.11197476571354185,-0.03639678277472232,-0.12745388476824818,-0.14368746640501762,-0.2942694495885626,2022
-0.1594657933459403,-0.11197476565687775,-0.03639678273919223,-0.1277935297608685,-0.12432696712265064,-0.28830549929478866,2022
-0.1594657935603527,-0.11197476457486671,-0.03639678291545798,-0.12571568226214544,-0.1396915424765641,-0.19195959288593978,2022
-0.15946579340323958,-0.11197476583804973,-0.036396782823450144,-0.12724879827720129,-0.14806298297302722,-0.31557202968059056,2022
-0.15946579249057186,-0.11197476594614968,-0.03639678167984258,-0.1292204923459388,-0.14366570012052354,-0.047614337474267784,2022
-0.15946579347103387,-0.1119747658253547,-0.036396782853738256,-0.1277630287950813,-0.146122664802439,-0.33124246056834344,2022
-0.15946579328008378,-0.11197476567803569,-0.03639678259453821,-0.12765710040014325,-0.13410647056845015,-0.2870721801136525,2022
-0.15946579309671588,-0.11197476557456834,-0.036396782706573066,-0.12834959495526665,0.07621607722396309,-0.20289866474845097,2022
-0.15946579334576538,-0.11197476580695505,-0.036396782704869034,-0.12871558276817438,-0.14335169479624155,-0.15912169710480917,2022
-0.15946579295209906,-0.11197476578311245,-0.03639678209985619,-0.12772055464033877,-0.14887035503379792,-0.3130104386787087,2022
-0.15946579334337785,-0.11197476576880026,-0.036396782814908935,-0.12827622120807197,-0.13841365858256563,-0.26874345757369406,2022
-0.1594657933531009,-0.11197476577990562,-0.03639678269407568,-0.12831838802328824,-0.1456850862237412,-0.27875869354776023,2022
-0.15946579269633818,-0.11197476556889903,-0.03639678245308655,-0.12601401467224538,-0.13216171190378276,-0.13325543803916096,2022
-0.15946579335234792,-0.11197476562883803,-0.03639678274889227,-0.12735557655547142,-0.10268155375739038,-0.30766949679096256,2022
-0.15946579310792902,-0.11197476588957225,-0.03639678225355351,-0.1288270499682338,-0.0027850879429606977,-0.3291433891556109,2022
-0.15946579315758547,-0.11197476556521507,-0.03639678232518145,-0.1275488339493798,-0.11846911679460399,-0.3461202107256295,2022
-0.159465793335029,-0.11197476517151242,-0.03639678268993893,-0.1265260990162257,-0.038364939477980656,-0.18915751808984316,2022
-0.15946579357682644,-0.11197476536906592,-0.036396782776156086,-0.1281113665155906,-0.13304568863466282,-0.36443337447149976,2022
-0.15946579288338375,-0.11197476515498911,-0.03639678220953138,-0.12458339125313583,-0.14256671258387812,-0.1597783567882349,2022
-0.15946579303384534,-0.11197476579247553,-0.03639678267481633,-0.1281170948893977,-0.10334907354917246,-0.2648133908218425,2022
-0.1594657933287377,-0.1119747657354277,-0.036396782775981074,-0.12706833040482493,-0.1351372008458209,-0.30940357557064396,2022
-0.15946579349802606,-0.11197476564528543,-0.036396782794350484,-0.12814479608615562,-0.13021069031245547,-0.3006117399114619,2022
-0.15946579341708608,-0.11197476554616458,-0.03639678248065444,-0.12895760160616596,-0.15002730615201343,-0.3011588834834476,2022
-0.15946579328448843,-0.11197476565233729,-0.03639678260514627,-0.1276859471317892,-0.14161866209279345,-0.2887458665811082,2022
-0.15946579327288157,-0.11197476554716865,-0.03639678261354271,-0.12830728297540345,0.20531145795499964,-0.16189888709858244,2022
-0.15946579331600563,-0.11197476580311644,-0.03639678271639591,-0.12856636321480863,-0.15448945027512742,-0.2725939353712072,2022
-0.1594657932115023,-0.11197476575181847,-0.036396782395743725,-0.12811315201106846,-0.09057645354086719,-0.2710576853194835,2022
-0.15946579324332208,-0.11197476566768604,-0.036396782621522045,-0.1276041869974623,-0.14293416572742365,-0.28456837088018383,2022
-0.1594657931869183,-0.11197476585715085,-0.03639678260562579,-0.12804018390703334,-0.15597655724434534,-0.14331020513295933,2022
-0.15946579329610108,-0.1119747655689895,-0.03639678261228627,-0.12831323269325853,0.12343116780508269,-0.09877432247530248,2022
-0.15946579316803258,-0.11197476553870252,-0.036396782613901925,-0.12849482952110433,-0.10772102337865078,-0.2868873414298121,2022
-0.15946579328006646,-0.11197476564585679,-0.036396782252957095,-0.1288907233848757,-0.1261574169608761,-0.17667349369878138,2022
-0.15946579332304114,-0.11197476580707116,-0.03639678269536344,-0.1260534997694359,-0.13002270940444166,-0.3007779954702359,2022
-0.15946579364614277,-0.11197476587916273,-0.036396782848645955,-0.12647905924284777,0.0027020715028530243,-0.3490514330372436,2022
-0.15946579348123344,-0.11197476562346978,-0.036396782634103765,-0.12865626562427535,-0.12220201760811215,-0.3246112829285661,2022
-0.15946579404603828,-0.11197476086372132,-0.03639678227352097,-0.12853720334256652,-0.08125413739654473,-0.3509114005959024,2022
-0.15946579405793176,-0.11197475807483905,-0.03639678197503696,-0.12970872262613045,-0.17391977826264288,-0.3185390518271366,2022
-0.1594657932431324,-0.1119747656527261,-0.036396782583374934,-0.12740709958862456,-0.05539213058447222,-0.27161796341018085,2022
-0.1594657941190731,-0.11197475734920881,-0.03639678189704268,-0.12823936623183985,-0.13992626410019332,-0.39495200587292034,2022
-0.15946579330399077,-0.11197476591044372,-0.03639678222138618,-0.12957234393556707,-0.07949683263570287,-0.36041359745609325,2022
-0.1594657933073726,-0.11197476597677984,-0.03639678222673065,-0.12904827625063175,-0.13205604688729136,-0.3843516696037202,2022
-0.15946579362289218,-0.11197476539994745,-0.036396782702036036,-0.12854475109942762,-0.13352182268576315,-0.37152088417053536,2022
-0.8063286185328521,11.592007625151172,0.9620498058750122,-0.16660137392610377,-0.6929871177947603,-0.140060801100605,2022
-0.8666250091442357,12.682977564747317,1.055118573242521,-0.16884118632690748,-0.7259065525319763,-0.03395822261706349,2022
-0.15946579300065236,-0.11197476417508956,-0.036396782725923345,-0.1193040031878571,-0.11342184377242322,0.14531897406742048,2022
-0.159465793314601,-0.11197476567784205,-0.036396782645438344,-0.12776583840805533,-0.13435123565355273,-0.28455839110343245,2022
-0.15946579365363367,-0.11197476539269452,-0.03639678253341735,-0.1289279402472217,-0.12834749396105624,-0.3809645750656929,2022
-0.1594657911016969,-0.1119747650879688,-0.03639678525988149,-0.1235478860265951,-0.15506206658194346,-0.15389518677193265,2022
-0.15946579289688118,-0.11197476500742813,-0.03639678255990742,-0.12461457585114846,-0.13292797397328407,-0.022781621510289896,2022
-0.15946579361410443,-0.11197476592756078,-0.03639678260958468,-0.1274984696331593,-0.028503329015097285,-0.308186753525457,2022
-0.15946579340677944,-0.11197476523902403,-0.03639678281757133,-0.12883314584583203,-0.14775738184918147,-0.3383071033750881,2022
-0.1594657930288905,-0.11197476534650141,-0.036396782131608074,-0.12950962383977127,-0.029264266325799985,-0.31699913212119907,2022
-0.1594657934036541,-0.11197476552249959,-0.03639678226289248,-0.1298541115891056,-0.07580891882702565,-0.4176159267206639,2022
-0.1594657934036541,-0.11197476552249959,-0.03639678226289248,-0.1298541115891056,-0.07580891882702565,-0.4176159267206639,2022
-0.1594657930545477,-0.11197476569948986,-0.03639678270758683,-0.12772311426627925,-0.13768450353522046,-0.1835435857144475,2022
-0.15946579338451747,-0.11197476546980004,-0.03639678290160697,-0.12691030808336323,-0.15027026159901843,-0.2802411905862419,2022
-0.15946579325332208,-0.11197476557283478,-0.036396782778456684,-0.12821019921173998,-0.1555995760206128,-0.2592449886956266,2022
-0.15946579325428575,-0.11197476574491852,-0.03639678251940374,-0.12814172789373235,-0.14689035745374265,-0.2737085953279171,2022
-0.15946579343689904,-0.11197476558656651,-0.03639678258767293,-0.12623643474945376,-0.14861188470404327,-0.33417703143667893,2022
-0.15946579341482858,-0.111974765904249,-0.036396782793089,-0.1270384546125479,-0.15463623213101393,-0.281658434728621,2022
-0.15946579347740192,-0.11197476561791472,-0.036396782608265815,-0.12634964890470143,-0.15178500422775512,-0.34389120292330105,2022
-0.1594657934084959,-0.11197476543231025,-0.03639678274002347,-0.1297660773625998,-0.15771745484301453,-0.20854520273840527,2022
-0.1594657924982682,-0.11197476559011835,-0.036396782051517876,-0.1273604989335715,-0.13304423236717774,-0.08691716885621747,2022
-0.1594657930910423,-0.11197476574279186,-0.03639678221137729,-0.12685093975267636,-0.13554707570880742,-0.2598380800274442,2022
-0.15946579292271082,-0.11197476567441654,-0.03639678212376548,-0.12556731003521873,-0.14386028618982696,-0.2396611429229298,2022
-0.15946579308493017,-0.111974765749481,-0.036396782414515896,-0.1269010703121734,-0.14958833026060422,-0.19436962167568214,2022
-0.15946579307819217,-0.11197476581170292,-0.036396782006559596,-0.12801729202674703,-0.03448627186912275,-0.23713356260705803,2022
-0.15946579286173948,-0.11197476574601177,-0.036396781894194215,-0.12914703884293022,-0.018793265229061235,-0.23428626411131523,2022
-0.15946579357148455,-0.11197476497427074,-0.03639678275057325,-0.12847833221138527,-0.14755517680833366,-0.3207643180902924,2022
-0.1594657933723157,-0.11197476589262192,-0.036396782718367014,-0.12709855610991072,-0.15392832207763557,-0.26933445506289416,2022
-0.15946579321899335,-0.11197476567179308,-0.03639678208157446,-0.12898114481356013,-0.12393070174160474,-0.39351955782239356,2022
-0.1594657934406185,-0.1119747658028354,-0.036396782652907765,-0.12728629472963382,-0.14522008177448115,-0.3418428764864512,2022
-0.15946579305604472,-0.11197476519976297,-0.03639678309752105,-0.1258191467396787,-0.13555407133980524,-0.07213709604878361,2022
-0.1594657932751654,-0.11197476532201824,-0.03639678283261174,-0.12879723967090687,-0.05618508608043269,-0.2905295618873139,2022
-0.15946579327373925,-0.11197476494558965,-0.03639678291137679,-0.12814047213142069,-0.1487084483814932,-0.261296847987726,2022
-0.159465792334295,-0.11197476550431601,-0.03639678332242229,-0.12707014378102513,-0.13959870910044986,-0.26427827559648454,2022
-0.15946579256227816,-0.11197476557833996,-0.03639678321078096,-0.12746559816067407,-0.14173584318426635,-0.28167184662309536,2022
-0.15946579297845012,-0.11197476568019232,-0.03639678290120171,-0.12816296268394228,-0.1535276269553784,-0.24556435593316298,2022
-0.15946579271249664,-0.11197476559396757,-0.03639678307078263,-0.12747170654505388,-0.14288454581741092,-0.2780771060911591,2022
-0.15946579347297515,-0.1119747657652816,-0.03639678251116384,-0.12906573434174518,-0.09530734872570382,-0.37922611732169786,2022
-0.1594657934938135,-0.11197476491248161,-0.03639678259812841,-0.12699097944338647,-0.11364827703406229,-0.3091450628893697,2022
-0.1594657931901644,-0.11197476571323377,-0.036396782659814025,-0.12845938172056282,-0.15049065399655182,-0.21504340468600386,2022
-0.15946579325468146,-0.11197476578276064,-0.03639678280088273,-0.1278920753640307,-0.15308801490144894,-0.2894159871443201,2022
-0.15946579335321387,-0.11197476470516003,-0.036396782628586574,-0.12702666336770826,-0.14824269068317836,-0.31857804460948913,2022
-0.15946579353798726,-0.11197476192473578,-0.03639678232764453,-0.1213914784131672,-0.12288648649878206,-0.16079839595581571,2022
-0.15946579337523845,-0.11197476593118974,-0.036396782765131724,-0.12825954763742942,-0.08661865719254569,-0.15717706620705227,2022
-0.15946579320729737,-0.11197476561999424,-0.03639678275143469,-0.12785668914892648,-0.12886285812021814,-0.27983007614806843,2022
-0.15946579263850277,-0.11197476516025591,-0.036396782211543265,-0.12842371207748549,-0.11911501896268584,-0.03556267321728713,2022
-0.15946579297199495,-0.11197476586450113,-0.03639678204795385,-0.12949482442703455,-0.15506261111700348,-0.30590595235500595,2022
-0.15946579336007946,-0.11197476594256922,-0.036396782320847525,-0.12956201870332923,-0.04385481819903268,-0.36749375914661775,2022
-0.15946579279297338,-0.111974765611257,-0.0363967823976419,-0.1295008536216066,-0.1316595281372597,-0.19653754638616128,2022
-0.15946579277754275,-0.11197476571446531,-0.03639678291574496,-0.12674595639866637,-0.15148600044939567,-0.25690359057897666,2022
-0.1594657925666876,-0.11197476607216933,-0.03639678153210404,-0.1293105786875426,-0.11041143425009442,-0.1315461277599461,2022
-0.15946579103953842,-0.11197476558948477,-0.036396779170840936,-0.1256869000838835,-0.15667102536964075,-0.25525153723208904,2022
-0.15946579308954154,-0.1119747657864978,-0.03639678257325491,-0.12838022968596358,-0.14796265394463687,-0.24117839934387136,2022
-0.15946579328637273,-0.11197476583298495,-0.03639678252643501,-0.12612713035308395,-0.11544531496623642,-0.3623220003056049,2022
-0.15946579355068569,-0.11197476561937572,-0.03639678269153599,-0.12800725641755883,-0.15389483914222665,-0.37279979486066045,2022
-0.1594657911806173,-0.11197476616102502,-0.036396779107730655,-0.13006506979652496,-0.14470724031176468,-0.3819913446316059,2022
-0.676396949152438,9.241095032108671,0.7614974990525425,-0.1567600737768775,-0.5646944274489133,-0.05442464864467766,2022
-0.1594657932027052,-0.11197476481846605,-0.03639678221755402,-0.1290160153667922,-0.07775005364152156,-0.26973395474792683,2022
-0.15946579390943397,-0.11197475790209661,-0.0363967819140977,-0.12774218296068474,-0.16659061619414975,-0.2834858182538443,2022
-0.15946579417805323,-0.1119747603739777,-0.036396782119677625,-0.1309731142237473,-0.10956841879979666,-0.4660766444506273,2022
-0.15946579388466509,-0.11197476126832052,-0.036396782115628995,-0.1296196882990119,-0.06348722906008204,-0.37834457894365386,2022
